id,verdict,confidence,notes,class,src_len,path_ok
80bd123dcd55ae7288c956d36d2308546495930f69812c001061dd8e0d44ab6a,UNCERTAIN,0.42,s3:pattern_unclear,Class01:ExternalBug,65703,True
818649eff61da6d787d05423b4ec7b4adcb14b9a3cc43ca96cb29e3abe1289f4,UNCERTAIN,0.42,s3:pattern_unclear,Class01:ExternalBug,5665,True
873c29f0bfce36875de6928695995e1aabd1e4e23a43d46064e19ca7287814f8,UNCERTAIN,0.42,s3:pattern_unclear,Class01:ExternalBug,6312,True
8793523fa40ae76b0bc0ca948064b6f3fd1008b49e8b0be8865aafa941e57d3b,UNCERTAIN,0.42,s3:pattern_unclear,Class01:ExternalBug,13608,True
88e1558629745df3dfdace8959a748e9cc09df1121a061536a355ad624c0108c,UNCERTAIN,0.42,s3:pattern_unclear,Class01:ExternalBug,9702,True
8aa0966dd33b11d41b59626509c14be3c612329ec7f5cdc86445daedfd9e4f4b,UNCERTAIN,0.42,s3:pattern_unclear,Class01:ExternalBug,36557,True
8f6a481d8896ef9e2942e1bac9947c84852cb6cd89cbd75462326b1ae2196f21,UNCERTAIN,0.42,s3:pattern_unclear,Class01:ExternalBug,90723,True
9f6a05e34be6476a16ddb84c66800a8684da0abc56953c7ccbe966ed6ff99f57,UNCERTAIN,0.42,s3:pattern_unclear,Class01:ExternalBug,21319,True
a005826b608dc136b3b30a9fb89454d3de62b87748ffc4ccb8811a7065250ad7,UNCERTAIN,0.42,s3:pattern_unclear,Class01:ExternalBug,23025,True
a0935a39f787df8f81e66dcfe572e697148528beaec45dabef3f37e6890450cf,UNCERTAIN,0.42,s3:pattern_unclear,Class01:ExternalBug,87812,True
a0c2b75de8d33e936fd3e37791ae177d3d77192717eb1bfb25cfa949e85a5ad8,UNCERTAIN,0.42,s3:pattern_unclear,Class01:ExternalBug,6311,True
a30a1a8c75115ceabd0818800210ecb402842ac9e7aa2cbe22f4af9c470ae040,UNCERTAIN,0.42,s3:pattern_unclear,Class01:ExternalBug,5091,True
a8beea1f5aa8e20c26ddb4f404d7aa1b9d092a4ad6584f64caa719c9f087cc4b,UNCERTAIN,0.42,s3:pattern_unclear,Class01:ExternalBug,91508,True
aa7db643e847eebefcc335b22b936e5511af79cd46879405f8d5d48069a938f0,UNCERTAIN,0.42,s3:pattern_unclear,Class01:ExternalBug,28165,True
b95a68c48aea53cfcb6956beb39e0d44b3223777d1a6b44f616a732175c47fbd,UNCERTAIN,0.42,s3:pattern_unclear,Class01:ExternalBug,41062,True
bbccab16889be35c787ec6deabe978afb9b89bc33e5b8098aba9638a1c30c9b3,UNCERTAIN,0.42,s3:pattern_unclear,Class01:ExternalBug,6546,True
bfcc1bcdc4f4b99081fddddee3bf4ce2115b6e1b891b3beac98b4f9dd6dceecf,UNCERTAIN,0.42,s3:pattern_unclear,Class01:ExternalBug,6312,True
bfb1212db6c262a41b39ff8f46700b33c56e8b2bc3ac672017c7e291f2e750fa,UNCERTAIN,0.42,s3:pattern_unclear,Class01:ExternalBug,13952,True
c1514b5f95da153f3ee98ee7ea395c1bd52d45c34c242bf257edd5498489569c,UNCERTAIN,0.42,s3:pattern_unclear,Class01:ExternalBug,66019,True
c570aa762822e11180827fec1c019597d326e6ddd357b211e748c8c3b1adadfd,UNCERTAIN,0.42,s3:pattern_unclear,Class01:ExternalBug,31211,True
cb8f8a60e1d8d8a020fa0cec624f5da11e8ee27858a600fd9b974d85cb541a7c,UNCERTAIN,0.42,s3:pattern_unclear,Class01:ExternalBug,88857,True
cd32da26bbd9ba9dcccdd47045dd98a1c1d5b1a38739242783eadb6e58a3521a,UNCERTAIN,0.42,s3:pattern_unclear,Class01:ExternalBug,6249,True
d38361b1566d55c19e81b672e43b96715924336ae67f90642fdf475f27ef9bd8,UNCERTAIN,0.42,s3:pattern_unclear,Class01:ExternalBug,9883,True
d3c2ec32f47a7641c343bb93c7023fad22703f7bb06e2b395e68a93b00b7b8ca,UNCERTAIN,0.42,s3:pattern_unclear,Class01:ExternalBug,1022,True
d80c3a11994b198f93ece46e90184f4a61a38ad615d0b07423c430f2afd645b0,UNCERTAIN,0.42,s3:pattern_unclear,Class01:ExternalBug,25730,True
da768a430632352339c342595d0c5419d61d7bc36528b993b65ea5ba85659220,UNCERTAIN,0.42,s3:pattern_unclear,Class01:ExternalBug,14395,True
dc17db91f71ba47364227db5800e72fe5588e23fed61bc6ce8621acb463215f8,UNCERTAIN,0.42,s3:pattern_unclear,Class01:ExternalBug,14371,True
e197ad6b83a6177a1fdfcd9b79dbcc82cd6b3dc7b7bc4cdc86581c1e60d1c287,UNCERTAIN,0.42,s3:pattern_unclear,Class01:ExternalBug,3742,True
e775985b316673d62d11b648c85f4b5a5e8faa7b488be9bd0a5e944919c5f59b,UNCERTAIN,0.42,s3:pattern_unclear,Class01:ExternalBug,2314,True
e9c1dedc9c0c0eb6a361dcae4ac327ca6e827ebaa6b3391515c240492846e1c3,UNCERTAIN,0.42,s3:pattern_unclear,Class01:ExternalBug,32025,True
ee3c43319c67eebf51c2bff339cec9d7620eefbf9dcf2fd1adcab2ffc4337faa,UNCERTAIN,0.42,s3:pattern_unclear,Class01:ExternalBug,15553,True
f2c4e03010e00521a79758433152cba98dd9139985ef24b27b8fb05b5384ef3e,UNCERTAIN,0.42,s3:pattern_unclear,Class01:ExternalBug,34263,True
fbbebc35ea1461f9031250cd59ea55df0eeb406a08b47373fa2dcad6168157a5,UNCERTAIN,0.42,s3:pattern_unclear,Class01:ExternalBug,8922,True
