id,verdict,confidence,notes,class,src_len,path_ok
0599e4937b82de51caf012d3c912d77d8013af8721ab7246766f9d5151772d7c,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,13489,True
0568b0812838acdb389559798725e830fe3c39ff27e2cfeb8045c92d3cdd6357,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,65504,True
05a293afdcedd4f0de6417878b57f860b5b26f49ba4b4c802570bba8d244a88e,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,9939,True
05a2327bbfadb2dcbb967fca31875e1950b337a64eec29c2d944e257f3fa2310,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,8249,True
05a86192c752e3e386312a529179a422a32f1151e27881359baee007cb7824f1,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,20680,True
05b5a5399f58d492a9200efc3399903c8247aa3079ed565a1aac6474752dc928,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,79202,True
05a157c4c07b5988d8da8802e39d359db96b16a1f5f06307d04980e98fa28f87,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,12852,True
05ab86158f096f720f298dc9df75b72a3dafa4f1e156b49d9a8bd6677931d279,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,24508,True
05db57b7eaef7c7064a6407e844d724707afc7f59ddcd2368c7b0a9c8597fbf1,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,2673,True
05e82d69afceb6aec85247e15b1bf72598726b6ae8d58dea850ab1453241febc,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,9762,True
05de2dec7614a6f914cf3ba2a9cf5b924a1ad489ab80c062ee0afe1bf720c69d,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,61403,True
05fc38138100f566fd08f84cfb15c49e12441481c06d8409fb27f11e3b60e524,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,8839,True
05f039f1db960a4cee36ad36cb1c340fcff9844b875d4b9958e1d29e05cd0284,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,8394,True
06133eafb1a8fabe0495e55e2888c9009031b08c5b299be83f866716bc315917,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,8990,True
0631a96ba433298841de750b389fea4f3f50f873ee7e9707b4f60166a02f344b,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,6023,True
06416f466f1f104643b3d039bf49b1483db5c9192a3d406757b690ff15e102d7,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,14669,True
065442706bb1a45c0575b5e2a8eeb23fb80a99d39d7febba0a968ca68e700e08,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,10237,True
063a61bbf3978e52bb348756b474d0d087b65b0eed88467d1bfb051322db0185,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,7794,True
0656adfbf0a15795c3cff0c57aef0e966907e66e7ac4f3a074d73b3e84da2eb4,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,19663,True
0643b1349e05f4d1914e660ba8971e9388b48c2f65882b39319ecae7b9803f50,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,4548,True
0696fdf225844147f727ef5dbc466e0a8732e75702ed2c6d7699c3c665d35d62,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,8928,True
06bf480627feb698a82169da8109038736e98dd6da41607ea3ecc49f7cb39c3c,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,1920,True
06f4eeb68fbd89753a41cde1cc45093c7a0cce70c1effd41e3df104c2c96c8bf,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,60091,True
06d2412963d70a6fece82b07338d51d16bf98b9cd35cbadd2442c41e14d50188,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,4510,True
06e42151cab888bb060007090b7bc70e97520e786cb92993fae2ce8edbdb9a8d,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,32984,True
070e8b4a98b6f8acb00372356ab6e871e580c68745b3dfbe8dc6056ae929fa6e,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,7119,True
071dca20b54737680ee5ab065938c853b3f137d7b11742bda3577106dcb87036,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,12412,True
072e806d2988becb25c431544a48196ce04994cc72d12cf586bd7b3d8438041d,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,11614,True
075433a392245026498542a7a698bde9abd855b388b2d5add7dbde400fc71e48,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,64995,True
076ffd4f75eed5038264d673c2094baa492e33667b7ea036dbf2ec949325fb62,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,8545,True
076dca274285f207b946d30258a4d8faeae86b97f07893b717691e233937baf7,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,3220,True
07711e3caedefaafd7cd88991bac5000e9decc018506d1e5d719ce0f32067156,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,4221,True
0770c0f5968f26b15909d458ef4e0f5da01a1f72852f3cb122180303a4250493,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,3182,True
0781fb77ac7ee9267d2d1c142ca39bd98e1c5368a6c1a00c670dba570001fc38,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,34931,True
07795446bc3ed90b55feb134ff97bede7d0034a9eb4764c9fffc8ee0cee8574b,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,25160,True
07792d9dc23077a2100f06faa538903ecb03cd42540f6947b6bbdd8e33cb3676,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,7480,True
077b86edacc1db4631cb8882ccf2aa83dee5d9eff0a5121e1c631af0c7e7dc4c,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,27171,True
07bc6b6a11d1d4af078e5c56a37a559a3bc3f4e5e68e8260eeaf67702a20be56,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,5152,True
07dc614f0ff644696d5c3fd47bc786559e4fd219fa960c71bbcbf41d1bb4e398,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,25964,True
081709e119df0f64932984e1c96fc5291b2fdc3f3359e8c8aa0c68df8a5e8fcb,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,38440,True
08019c45b52c3139fb7324aa3da5db41e5f56e0f00b472a0937ebff2037bbcc3,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,7312,True
081273f50befb1e3f99846d6499d252cfe97c03541db0ce82c0ac72710c7bbfc,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,5374,True
0846e65b43b2c97ce7424db832a2ba77f6ce3007d4ed63c3a237397973c985e9,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,25294,True
0853e064a6421cd75aaba690f8f4ae1e009d433dde893358aeaedca3d303529c,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,8453,True
084916bd6045dd2ffced51e412724b5e9e7dbc6ef91ca3f590f6f90302fb4acf,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,4811,True
086579dea4125b39a120fc60b98b76451ab6f2d36c4cdf812de29c2da2d2f99a,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,10775,True
086e3c22be60496e2be8b5644af0422cabcba4b933eb552ae9d9bf90c2a168e9,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,8300,True
086d9568ace727193be407a49f207bb3b0ed08e1bac27478794d07c2433957ba,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,145651,True
087fd3c2fc7eaba9538ac3a7d83970a328b39f508f05c6b968c95e6fdbf33848,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,20089,True
088a007bd3cc554f3e1a3b5979e7b28937ea8a1cf42c593317224eb6c6f933d7,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,19445,True
087d6e91214355883e93d4151803f45c402562233a755054adeab18c3d99b75c,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,13748,True
088fcebd2c362f51e5b3454009a4cb8c862ddd3edd5a46e4cdaf8c9d4882192f,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,6694,True
08b5e1a60af86979a4d21e8a616dff41b3a62748f18f72e4e6e93e3341686f12,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,17528,True
08ba66cf02e82cb15184f185ce2444610a673a8087b3966727cdb5d4da99b439,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,7258,True
08b66b58990c948c8db03c585e940baa8a2ab53d2a02c97df9858b4d09938d8f,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,17852,True
08b11df48487fb835950f023239ba82443d3b706a07f791f2e546a1207b190a6,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,17471,True
08d8de05d44aa41bac77b1cdbb838f61e99ef9e89e39262c81216cdb6f96e23d,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,42800,True
08a02fac361fbb502b9305269c2d6bd0309e768c9ea1f65a501df24790fe952b,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,8351,True
08c759e4a67c2a4fec6187f2d31fb9cdc3263a1f91de9453860f54f01ebd8447,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,2735,True
08b1e7ffb954d79063a78f7aaacff121503b943a43942f0fa6db588c2319e739,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,11094,True
08f5e510e5d3684eff921ed87db0a9200dd0360bccc9d3c3414c7fc0521fa594,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,9847,True
08ef0d9ccd97948cd5fed67b6a73cda1cd51a7abe16c79ff2aea66e293588c13,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,6382,True
08f60a106af322b1e135f90f7dd640162b04b8db9e7d9aa327773c3a96dd529f,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,10900,True
08e17d4b603ac790b2c20e6d66c2501fe37247f4ee867b167c9961fd66914aba,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,30384,True
091cdb393c6e282bc80eb7731bbb028698147176d4b48011051cd8c8e0329de3,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,13840,True
090093752011577afc6cab7b1a888429bb75d49a7d29673cb73c0292b7e17956,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,8035,True
0936fe2ef019e49a83a94173623d08ea77eb8848d3545e94dffae43070cb0e86,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,10441,True
090b8f1daedd2cc5a918137a1e4f875e27f6a737bdb940523974fc5f6f89e1b9,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,27775,True
09637bcd8e2d3958d97cc86bd4c0a5b9569c9f1b57f6b6ea9488ce8bed172be7,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,12172,True
09752a87c2f70d8c8b672adad50963846181725142f6d775a0191d16c79ead05,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,17356,True
09802f80b72815d289aa6b02c2656f1c4ef5ff68dbf8fd319e8b4181420057d4,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,8727,True
09a4f08ef0767afad730592db9a91da3280156f6bd6d3e9a21080277a65fc514,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,8316,True
09b55fb2f8a493f76d63923167095eca6c327e5841a6ca2e7e53ae478b488df2,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,41564,True
09b9a7f5a9cbef8737db4e7a4db6c41661e143ff7864278955219f2b6fe6d9ab,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,8088,True
09cd6be0ca2a48b34e1c14c9484474b266f195c897285643e9c924442f92ce7d,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,12262,True
0a02802ca4bd3b49cb265100cf1a7ae67cae9abfc9f32479a4513453840c0005,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,18064,True
0a1a4302eb664ce2afbd59416f20d251cca39c9d9270e25f60014adfe89cee32,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,9987,True
0a2b79ae642a3a5d4de7a228bb6c2e71efb411cc89cc8ef72ab35dda05749d66,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,31127,True
0a0e9b57e42b5af3b7762d3d018d835f7837b214320b2659e568f857fea5fd8c,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,41611,True
0a2ae41a9a51868ae8276d99d10a7ab8f528d462b87121bde62beb5c4dd477ac,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,10927,True
0a43b60bb5902f119fbc4060a4497c2d6965e97a05cee0c6c21bb47f960a6daa,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,68140,True
0a39aa085c89a86ddeb707a0efbf1a2bd2d25cd525bd92b0e88ad519d0a79470,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,11233,True
0a5b7542dc8ebef3d728d0fc0b19325520b0f28eee7ec44db65972f9a3195e2a,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,42453,True
0a4798a1d9b37a6992fcf1674a66da3b789817dc9b1ca02f550843dc5611e31b,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,11226,True
0a77515b93c06727ee6d1ef11f23d655680456f7c2764b14a68a3a117a79eadb,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,4881,True
0a8244ba75498b8031902bceb6dff5841c256fd57134fde3c894fe1257952865,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,23510,True
0adb5719a35523c095ef02be95c8f0074cb58f3b29d119c70a44f137e9e3343f,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,16029,True
0a7bcd08f1391fe0f656d11ff320855227a49d0e86a75a0e3a99c306ac4f3475,UNCERTAIN,0.4,s3:partial_dos_ambiguous,Class09:DenialOfService,8619,True
